"User","InTime","OutTime","LocalMachine"
"puket",5/5/2020 7:45:09,5/5/2020 11:46:05,"I7C"
"puket",5/5/2020 11:48:29,5/5/2020 15:55:47,"I7C"
"puket",5/6/2020 7:38:26,5/6/2020 17:20:52,"I7C"
"puket",5/8/2020 15:27:48,5/8/2020 15:41:43,"I7C"
"puket",5/9/2020 8:49:28,5/9/2020 8:58:47,"I7C"
"puket",5/11/2020 6:54:47,5/11/2020 6:56:49,"I7C"
"puket",5/11/2020 6:56:51,5/11/2020 6:56:53,"I7C"
"puket",5/11/2020 6:56:54,5/11/2020 7:00:29,"I7C"
"puket",5/11/2020 7:00:30,5/11/2020 7:01:29,"I7C"
"puket",5/11/2020 7:01:31,5/11/2020 7:01:35,"I7C"
"puket",5/11/2020 7:01:43,5/11/2020 7:24:40,"I7C"
"puket",5/11/2020 7:24:42,5/11/2020 7:24:43,"I7C"
"puket",5/11/2020 7:24:45,5/11/2020 7:25:24,"I7C"
"puket",5/11/2020 8:09:04,5/11/2020 8:49:28,"I7C"
"puket",5/11/2020 8:49:33,5/11/2020 8:49:36,"I7C"
"puket",5/12/2020 9:06:20,5/12/2020 13:39:32,"I7C"
"puket",5/14/2020 10:04:01,5/14/2020 10:04:38,"I7C"
"puket",5/14/2020 10:07:13,5/14/2020 10:08:34,"I7C"
"puket",5/14/2020 10:16:15,5/14/2020 10:17:24,"I7C"
"puket",5/14/2020 10:20:03,5/14/2020 10:20:27,"I7C"
"puket",5/14/2020 10:20:29,5/14/2020 10:20:30,"I7C"
"puket",5/14/2020 10:20:31,5/14/2020 10:21:03,"I7C"
"puket",5/14/2020 10:22:31,5/14/2020 10:24:00,"I7C"
"puket",5/14/2020 10:24:01,5/14/2020 10:24:16,"I7C"
"puket",5/19/2020 9:38:40,5/21/2020 15:59:05,"I7C"
"puket",5/25/2020 6:55:03,5/25/2020 8:04:24,"I7C"
"puket",5/25/2020 8:04:26,5/26/2020 12:36:08,"I7C"
"puket",5/26/2020 13:53:30,5/26/2020 13:59:40,"I7C"
"puket",5/29/2020 6:51:17,5/29/2020 9:29:49,"I7C"
"puket",5/29/2020 9:45:31,5/29/2020 9:54:53,"I7C"
"puket",6/1/2020 13:00:37,6/1/2020 14:21:44,"I7C"
"puket",6/2/2020 7:23:36,6/2/2020 16:02:41,"I7C"
"puket",6/3/2020 7:24:29,6/3/2020 7:31:48,"I7C"
"puket",6/3/2020 7:31:51,6/3/2020 7:31:53,"I7C"
"puket",6/3/2020 7:34:23,6/3/2020 7:35:01,"I7C"
"puket",6/3/2020 7:39:04,6/3/2020 7:40:25,"I7C"
"puket",6/4/2020 7:43:13,6/4/2020 7:43:32,"I7C"
"puket",6/4/2020 12:05:31,6/4/2020 12:05:40,"I7C"
"puket",6/4/2020 12:05:58,6/4/2020 12:59:54,"I7C"
"puket",6/4/2020 12:59:55,6/4/2020 12:59:57,"I7C"
"puket",6/4/2020 12:59:58,6/4/2020 13:00:36,"I7C"
"puket",6/4/2020 14:20:37,6/4/2020 14:20:51,"I7C"
"puket",6/4/2020 15:57:04,6/4/2020 17:59:08,"I7C"
"puket",6/5/2020 6:39:02,6/5/2020 9:59:05,"I7C"
"puket",6/5/2020 9:59:06,6/5/2020 9:59:08,"I7C"
"puket",6/5/2020 9:59:10,6/5/2020 9:59:28,"I7C"
"puket",6/5/2020 9:59:35,6/5/2020 9:59:42,"I7C"
"puket",6/5/2020 9:59:44,6/5/2020 9:59:56,"I7C"
"puket",6/5/2020 14:45:21,6/5/2020 14:53:09,"I7C"
"puket",6/8/2020 9:43:00,6/8/2020 9:46:51,"I7C"
"puket",6/9/2020 9:10:23,6/11/2020 13:02:49,"I7C"
"puket",6/17/2020 21:37:26,6/17/2020 21:38:16,"I7C"
"puket",6/17/2020 21:39:34,6/17/2020 21:40:16,"I7C"
"puket",6/17/2020 21:45:01,6/17/2020 21:45:12,"I7C"
"puket",6/18/2020 6:12:48,6/18/2020 6:21:32,"I7C"
"puket",6/18/2020 6:39:19,6/18/2020 8:13:30,"I7C"
"puket",6/18/2020 8:13:35,6/18/2020 16:18:19,"I7C"
"puket",6/19/2020 14:14:46,6/19/2020 14:27:50,"I7C"
"puket",6/19/2020 14:35:14,6/19/2020 14:35:16,"I7C"
"puket",6/19/2020 15:23:30,6/19/2020 15:28:36,"I7C"
"puket",6/30/2020 8:40:54,6/30/2020 17:18:25,"I7C"
"puket",6/30/2020 17:20:04,6/30/2020 17:21:02,"I7C"
"puket",7/1/2020 8:55:17,7/1/2020 8:55:23,"I7C"
"puket",7/2/2020 6:57:23,7/2/2020 7:29:08,"I7C"
"puket",7/2/2020 8:59:07,7/2/2020 9:02:35,"I7C"
"puket",7/2/2020 13:04:48,7/2/2020 13:06:19,"I7C"
"puket",7/2/2020 13:27:39,7/2/2020 13:27:59,"I7C"
"puket",7/2/2020 13:35:21,7/2/2020 13:36:06,"I7C"
"puket",7/2/2020 13:40:56,7/2/2020 13:41:44,"I7C"
"puket",7/2/2020 13:47:15,7/2/2020 14:08:54,"I7C"
"puket",7/4/2020 7:53:15,7/4/2020 7:54:40,"I7C"
"puket",7/4/2020 8:04:31,7/4/2020 9:43:41,"I7C"
"puket",7/6/2020 12:51:39,7/6/2020 13:02:17,"I7C"
"puket",7/6/2020 13:02:24,7/6/2020 13:07:32,"I7C"
"puket",7/14/2020 11:58:44,7/14/2020 12:05:01,"I7C"
"puket",7/20/2020 7:09:52,7/20/2020 14:41:41,"I7C"
"puket",7/25/2020 7:58:13,7/26/2020 15:24:17,"I7C"
"puket",8/8/2020 7:28:25,8/8/2020 7:33:32,"I7C"
"puket",8/26/2020 18:17:58,8/26/2020 18:21:50,"I7C"
"puket",9/8/2020 12:20:29,9/8/2020 12:40:52,"I7C"
"puket",9/15/2020 9:45:27,9/15/2020 11:33:38,"I7C"
"puket",9/16/2020 13:19:51,9/16/2020 13:38:59,"I7C"
"puket",9/17/2020 8:02:24,9/17/2020 8:24:56,"I7C"
"puket",9/17/2020 11:17:43,9/17/2020 11:42:17,"I7C"
"puket",9/18/2020 8:50:08,9/18/2020 8:50:13,"I7C"
"puket",9/20/2020 7:37:09,9/20/2020 9:09:37,"I7C"
"puket",9/21/2020 10:40:42,9/21/2020 10:41:25,"I7C"
"puket",9/28/2020 6:54:50,9/28/2020 6:55:46,"I7C"
"puket",10/31/2020 11:51:10,11/2/2020 6:35:17,"I7C"
"puket",11/2/2020 6:35:24,11/2/2020 6:35:26,"I7C"
"puket",11/2/2020 6:35:56,11/2/2020 6:36:00,"I7C"
"puket",11/2/2020 6:36:03,11/2/2020 6:36:05,"I7C"
"puket",11/2/2020 6:36:07,11/2/2020 8:36:56,"I7C"
"puket",11/5/2020 8:54:31,11/5/2020 9:02:44,"I7C"
"puket",11/12/2020 7:46:27,11/26/2020 6:55:30,"I7C"
"puket",12/7/2020 9:24:09,12/7/2020 9:25:37,"I7C"
"puket",12/7/2020 9:29:37,12/7/2020 9:30:04,"I7C"
"puket",12/20/2020 11:46:49,12/21/2020 7:28:47,"I7C"
"puket",12/22/2020 11:36:35,12/22/2020 11:37:15,"I7C"
"puket",12/22/2020 11:52:29,12/22/2020 12:44:54,"I7C"
"puket",12/27/2020 8:38:35,1/6/2021 7:23:16,"I7C"
"puket",1/7/2021 13:44:55,1/7/2021 15:34:39,"I7C"
"puket",1/7/2021 15:35:30,1/7/2021 15:35:37,"I7C"
"puket",1/7/2021 15:43:28,1/7/2021 15:44:28,"I7C"
"puket",1/27/2021 10:43:52,1/27/2021 10:44:22,"I7C"
"puket",1/27/2021 11:00:56,1/27/2021 11:01:34,"I7C"
"puket",1/27/2021 13:34:55,1/27/2021 13:36:48,"I7C"
"puket",1/27/2021 13:41:36,1/27/2021 13:54:53,"I7C"
"puket",1/27/2021 14:04:26,1/27/2021 14:08:16,"I7C"
"puket",1/27/2021 14:10:31,1/27/2021 14:13:30,"I7C"
"puket",1/28/2021 9:11:32,1/28/2021 9:14:14,"I7C"
"puket",1/29/2021 15:37:38,1/29/2021 15:44:09,"I7C"
"puket",1/29/2021 15:46:09,1/29/2021 15:46:19,"I7C"
"puket",1/29/2021 19:05:45,1/29/2021 19:15:39,"I7C"
"puket",1/30/2021 8:09:26,1/30/2021 8:15:02,"I7C"
"puket",1/30/2021 11:28:43,1/30/2021 11:35:35,"I7C"
"puket",2/1/2021 7:26:54,2/1/2021 13:45:37,"I7C"
"puket",2/1/2021 13:48:14,2/1/2021 13:48:24,"I7C"
"puket",2/2/2021 6:56:53,2/2/2021 6:57:23,"I7C"
"puket",2/2/2021 7:12:05,2/2/2021 7:24:00,"I7C"
"puket",2/2/2021 7:25:25,2/2/2021 7:27:08,"I7C"
"puket",2/3/2021 14:00:42,2/3/2021 14:01:03,"I7C"
"puket",2/4/2021 14:04:46,2/4/2021 15:19:40,"I7C"
"puket",2/5/2021 7:47:58,2/5/2021 7:51:37,"I7C"
"puket",2/18/2021 10:21:09,2/18/2021 11:03:40,"I7C"
"puket",2/21/2021 9:26:11,2/21/2021 9:27:32,"I7C"
"puket",2/21/2021 11:06:15,2/21/2021 11:34:31,"I7C"
"puket",2/22/2021 7:54:52,2/22/2021 7:55:46,"I7C"
"puket",2/22/2021 9:34:45,2/22/2021 10:24:29,"I7C"
"puket",2/22/2021 11:36:15,2/22/2021 11:39:02,"I7C"
"puket",2/22/2021 13:54:32,2/22/2021 16:04:25,"I7C"
"puket",2/26/2021 8:58:56,2/26/2021 9:11:47,"I7C"
"puket",2/26/2021 10:14:12,2/26/2021 10:14:57,"I7C"
"puket",3/2/2021 7:46:42,3/2/2021 7:58:18,"I7C"
"puket",3/12/2021 10:15:44,3/12/2021 10:16:10,"I7C"
"puket",3/12/2021 10:16:12,3/12/2021 10:16:29,"I7C"
"puket",3/12/2021 10:16:36,3/12/2021 10:19:09,"I7C"
"puket",3/12/2021 10:19:11,3/12/2021 10:20:09,"I7C"
"puket",3/12/2021 10:20:34,3/12/2021 10:33:35,"I7C"
"puket",3/12/2021 10:33:41,3/12/2021 10:34:07,"I7C"
"puket",3/12/2021 10:34:23,3/12/2021 10:34:44,"I7C"
"puket",3/12/2021 10:34:51,3/12/2021 10:41:15,"I7C"
"puket",3/12/2021 10:41:22,3/12/2021 10:49:32,"I7C"
"puket",3/12/2021 10:50:28,3/12/2021 10:51:20,"I7C"
"puket",3/12/2021 10:51:29,3/12/2021 11:36:29,"I7C"
"puket",3/12/2021 11:36:38,3/12/2021 11:37:50,"I7C"
"puket",4/14/2021 15:25:22,4/15/2021 12:47:26,"I7C"
"puket",4/30/2021 10:07:25,4/30/2021 10:07:51,"I7C"
"puket",5/6/2021 7:27:52,5/6/2021 7:27:57,"I7C"
"puket",5/6/2021 8:56:40,5/6/2021 13:20:08,"I7C"
"puket",5/8/2021 10:20:15,5/8/2021 10:31:35,"I7C"
"puket",5/8/2021 12:04:57,5/8/2021 12:05:13,"I7C"
"puket",6/18/2021 6:33:42,6/18/2021 10:45:29,"I7C"
"puket",6/30/2021 11:24:28,6/30/2021 11:37:00,"I7C"
"puket",6/30/2021 11:37:10,6/30/2021 11:47:35,"I7C"
"puket",6/30/2021 11:47:37,6/30/2021 13:24:53,"I7C"
"puket",6/30/2021 13:39:02,6/30/2021 13:40:30,"I7C"
"puket",7/12/2021 15:39:44,7/12/2021 15:41:53,"I7C"
"Russell Klassen",7/13/2021 8:03:39,7/13/2021 8:05:15,"I7-H-W10"
"Russell Klassen",7/13/2021 8:09:13,7/13/2021 8:24:13,"I7-H-W10"
"Russell Klassen",7/13/2021 8:24:23,7/13/2021 8:24:45,"I7-H-W10"
"Russell Klassen",7/13/2021 8:25:27,7/13/2021 8:26:10,"I7-H-W10"
"Russell Klassen",7/13/2021 8:26:13,7/13/2021 8:26:15,"I7-H-W10"
"Russell Klassen",7/13/2021 8:26:18,7/13/2021 8:26:20,"I7-H-W10"
"Russell Klassen",7/13/2021 8:27:30,7/13/2021 8:28:10,"I7-H-W10"
"Russell Klassen",7/13/2021 8:28:18,7/13/2021 8:28:22,"I7-H-W10"
"puket",7/19/2021 8:11:23,7/19/2021 8:16:16,"I7C"
"Russell Klassen",7/19/2021 8:17:34,7/19/2021 8:19:58,"I7-H-W10"
"Russell Klassen",7/19/2021 8:25:05,7/19/2021 8:26:01,"I7-H-W10"
"Russell Klassen",7/19/2021 8:27:58,7/19/2021 8:29:12,"I7-H-W10"
"Russell Klassen",7/19/2021 8:29:15,7/19/2021 8:29:21,"I7-H-W10"
"Russell Klassen",7/19/2021 8:29:23,7/19/2021 8:30:05,"I7-H-W10"
"Russell Klassen",7/20/2021 9:37:15,7/20/2021 9:38:02,"I7-H-W10"
"Russell Klassen",7/20/2021 9:43:07,7/20/2021 9:58:41,"I7-H-W10"
"Russell Klassen",7/21/2021 15:31:04,7/22/2021 11:50:44,"I7-H-W10"
"Russell Klassen",7/22/2021 11:50:49,7/22/2021 11:51:08,"I7-H-W10"
"puket",7/22/2021 11:58:59,7/22/2021 12:00:54,"I7C"
"puket",7/28/2021 14:03:38,7/28/2021 19:54:15,"I7C"
"puket",8/24/2021 8:36:00,8/24/2021 8:58:05,"I7C"
"puket",9/21/2021 12:31:52,9/22/2021 6:29:56,"I7C"
"puket",9/22/2021 8:08:35,9/22/2021 8:09:10,"I7C"
"puket",10/14/2021 15:11:05,10/14/2021 15:51:18,"I7C"
"puket",10/15/2021 7:23:08,10/15/2021 9:35:24,"I7C"
"puket",10/15/2021 9:35:27,10/15/2021 9:35:29,"I7C"
"puket",10/15/2021 9:35:32,10/15/2021 9:35:51,"I7C"
"puket",10/15/2021 14:00:52,10/15/2021 14:04:00,"I7C"
"puket",10/15/2021 14:04:05,10/15/2021 15:07:57,"I7C"
"puket",10/16/2021 13:33:03,10/16/2021 13:33:29,"I7C"
"puket",10/16/2021 13:33:31,10/16/2021 13:34:07,"I7C"
"puket",10/16/2021 13:34:09,10/16/2021 13:34:23,"I7C"
"puket",10/18/2021 10:23:24,10/18/2021 10:26:15,"I7C"
"puket",10/18/2021 15:27:14,10/18/2021 15:36:40,"I7C"
"puket",10/18/2021 15:37:13,10/18/2021 15:37:54,"I7C"
"puket",10/18/2021 15:50:16,10/18/2021 15:54:32,"I7C"
"puket",10/18/2021 15:57:45,10/18/2021 15:58:01,"I7C"
"puket",10/18/2021 15:58:05,10/18/2021 15:58:20,"I7C"
"puket",10/18/2021 15:58:27,10/18/2021 15:58:30,"I7C"
"puket",10/18/2021 15:59:02,10/18/2021 15:59:13,"I7C"
"puket",10/18/2021 15:59:25,10/18/2021 15:59:44,"I7C"
"puket",10/18/2021 15:59:47,10/18/2021 16:00:26,"I7C"
"puket",10/20/2021 15:43:33,10/20/2021 15:54:25,"I7C"
"puket",10/21/2021 6:38:13,10/21/2021 18:26:14,"I7C"
"puket",10/23/2021 7:09:13,10/23/2021 11:05:17,"I7C"
"puket",10/30/2021 7:35:18,11/1/2021 6:59:07,"I7C"
"puket",11/8/2021 11:49:30,11/22/2021 9:05:23,"I7C"
"puket",11/22/2021 9:14:35,11/22/2021 9:17:12,"I7C"
"puket",11/22/2021 9:17:14,11/22/2021 9:17:18,"I7C"
"puket",11/22/2021 9:17:19,11/22/2021 9:17:23,"I7C"
"puket",11/22/2021 9:17:25,11/22/2021 9:18:06,"I7C"
"puket",12/17/2021 8:43:45,12/17/2021 8:45:03,"I7C"
"puket",12/17/2021 8:45:05,12/17/2021 8:48:10,"I7C"
"puket",12/17/2021 8:48:12,12/17/2021 8:48:33,"I7C"
"puket",1/21/2022 7:52:17,1/21/2022 8:05:03,"I7C"
"puket",1/21/2022 13:28:08,1/21/2022 13:28:48,"I7C"
"puket",1/21/2022 13:29:04,1/21/2022 13:30:42,"I7C"
"puket",1/21/2022 13:30:56,1/21/2022 13:31:17,"I7C"
"puket",1/21/2022 13:31:29,1/21/2022 13:31:54,"I7C"
"puket",1/21/2022 13:31:56,1/21/2022 13:31:59,"I7C"
"puket",1/21/2022 13:32:00,1/21/2022 13:33:00,"I7C"
"puket",1/21/2022 13:33:22,1/21/2022 13:41:45,"I7C"
"puket",1/21/2022 13:41:47,1/21/2022 13:45:38,"I7C"
"puket",1/21/2022 13:45:50,1/21/2022 16:05:26,"I7C"
"puket",1/21/2022 16:05:28,1/21/2022 16:05:57,"I7C"
"puket",2/2/2022 7:49:12,2/2/2022 7:53:07,"I7C"
"puket",2/15/2022 9:11:51,2/15/2022 9:18:13,"I7C"
"puket",2/15/2022 11:38:32,2/15/2022 11:39:24,"I7C"
"puket",2/15/2022 11:39:26,2/15/2022 11:39:30,"I7C"
"puket",3/4/2022 7:02:20,3/4/2022 7:59:29,"I7C"
"puket",3/4/2022 11:24:58,3/4/2022 11:25:06,"I7C"
"puket",3/4/2022 13:07:17,3/4/2022 13:09:56,"I7C"
"puket",3/4/2022 13:09:59,3/4/2022 13:10:26,"I7C"
"puket",3/4/2022 13:10:28,3/4/2022 13:10:47,"I7C"
"puket",3/7/2022 7:38:46,3/7/2022 7:44:22,"I7C"
"puket",3/7/2022 7:51:38,3/7/2022 8:04:24,"I7C"
"puket",3/7/2022 8:15:57,3/7/2022 9:54:55,"I7C"
"puket",3/7/2022 9:57:04,3/7/2022 11:31:09,"I7C"
"puket",3/7/2022 13:29:08,3/7/2022 13:35:47,"I7C"
"puket",3/7/2022 13:46:15,3/7/2022 13:48:17,"I7C"
"puket",3/7/2022 15:49:25,3/7/2022 15:49:47,"I7C"
"puket",3/7/2022 15:49:50,3/7/2022 15:50:21,"I7C"
"puket",3/10/2022 15:17:53,3/10/2022 15:25:02,"I7C"
"puket",3/11/2022 9:36:05,3/11/2022 9:46:57,"I7C"
"puket",3/11/2022 9:46:59,3/11/2022 11:08:01,"I7C"
"puket",3/14/2022 8:51:16,3/14/2022 8:51:21,"I7C"
"puket",3/14/2022 8:51:23,3/14/2022 8:51:47,"I7C"
"puket",3/14/2022 8:54:41,3/14/2022 9:01:47,"I7C"
"puket",3/29/2022 14:43:24,3/30/2022 7:54:04,"I7C"
"puket",3/30/2022 7:54:07,3/30/2022 8:04:19,"I7C"
"puket",3/30/2022 8:15:06,3/30/2022 8:15:11,"I7C"
"puket",3/30/2022 8:15:17,3/30/2022 10:02:33,"I7C"
"puket",3/30/2022 10:02:36,3/30/2022 10:02:37,"I7C"
"puket",3/30/2022 10:02:40,3/30/2022 10:03:17,"I7C"
"puket",3/30/2022 12:47:01,3/30/2022 12:47:20,"I7C"
"puket",3/30/2022 12:55:17,3/30/2022 13:11:11,"I7C"
"puket",4/2/2022 8:27:03,4/2/2022 8:27:39,"I7C"
"puket",4/2/2022 8:30:36,4/2/2022 8:32:55,"I7C"
"puket",4/2/2022 12:12:50,4/2/2022 12:21:55,"I7C"
"puket",4/2/2022 12:21:57,4/2/2022 12:22:16,"I7C"
"puket",4/2/2022 12:22:18,4/2/2022 12:22:53,"I7C"
"puket",4/10/2022 8:56:58,4/11/2022 6:57:44,"I7C"
"puket",4/12/2022 11:41:40,4/12/2022 11:42:12,"I7C"
"puket",4/12/2022 11:43:29,4/12/2022 11:53:06,"I7C"
"puket",4/12/2022 11:53:36,4/12/2022 11:53:40,"I7C"
"puket",4/12/2022 11:53:41,4/12/2022 11:53:44,"I7C"
"puket",4/12/2022 11:53:45,4/12/2022 11:53:50,"I7C"
"puket",4/13/2022 6:39:15,4/13/2022 6:41:11,"I7C"
"puket",4/13/2022 7:52:47,4/13/2022 7:53:21,"I7C"
"puket",4/13/2022 7:53:22,4/13/2022 7:53:55,"I7C"
"puket",4/13/2022 8:00:06,4/13/2022 8:04:06,"I7C"
"puket",5/4/2022 13:34:47,5/5/2022 8:07:13,"I7C"
"puket",5/9/2022 10:24:42,5/9/2022 10:24:54,"I7C"
"puket",6/10/2022 6:56:04,6/10/2022 7:19:09,"I7C"
"puket",6/10/2022 7:22:28,6/10/2022 15:59:10,"I7C"
"puket",6/10/2022 16:00:00,6/10/2022 16:00:14,"I7C"
"puket",6/12/2022 10:49:39,6/12/2022 11:05:11,"I7C"
"puket",6/12/2022 13:00:23,6/16/2022 6:37:51,"I7C"
"puket",6/16/2022 20:22:57,6/16/2022 20:23:52,"I7C"
"puket",6/16/2022 20:24:12,6/17/2022 7:21:43,"I7C"
"puket",6/17/2022 9:10:26,6/17/2022 9:22:01,"I7C"
"puket",7/2/2022 12:38:28,7/2/2022 12:39:55,"I7C"
"puket",7/2/2022 12:42:47,7/2/2022 12:57:44,"I7C"
"puket",7/5/2022 6:31:29,7/5/2022 6:55:35,"I7C"
"puket",7/6/2022 8:08:40,7/6/2022 8:10:03,"I7C"
"puket",7/6/2022 8:52:18,7/6/2022 15:06:07,"I7C"
"puket",7/7/2022 14:03:43,7/7/2022 14:25:32,"I7C"
"puket",7/21/2022 8:47:16,7/21/2022 9:07:56,"I7C"
"puket",7/21/2022 9:07:58,7/21/2022 9:08:00,"I7C"
"puket",7/21/2022 9:08:02,7/21/2022 9:08:33,"I7C"
"puket",1/30/2023 8:22:33,1/30/2023 8:33:14,"I7C"
"puket",1/30/2023 8:33:23,1/30/2023 9:00:38,"I7C"
"puket",1/30/2023 9:02:06,1/30/2023 9:12:31,"I7C"
"puket",1/30/2023 9:12:34,1/30/2023 9:12:58,"I7C"
"puket",2/23/2023 6:11:21,2/23/2023 6:19:54,"I7C"
"puket",2/23/2023 6:39:34,2/23/2023 6:41:46,"I7C"
"puket",2/23/2023 6:42:16,2/23/2023 6:51:50,"I7C"
"puket",2/23/2023 6:52:21,2/23/2023 6:52:41,"I7C"
"puket",2/23/2023 6:57:23,2/23/2023 7:14:56,"I7C"
"puket",2/23/2023 7:15:13,2/23/2023 9:01:05,"I7C"
"puket",2/23/2023 9:01:08,2/24/2023 8:04:48,"I7C"
"puket",2/24/2023 8:04:50,2/24/2023 8:11:21,"I7C"
"puket",2/24/2023 9:20:24,2/24/2023 9:20:35,"I7C"
"puket",2/24/2023 9:20:38,2/24/2023 9:21:05,"I7C"
