"id","line_end","line_start","name","path","target_type"
"r_function::tests/testthat/test-hierarchy-context.R::create_hierarchy_fixture",51,1,"create_hierarchy_fixture","tests/testthat/test-hierarchy-context.R","r_function"
"r_function::tests/testthat/test-hierarchy-context.R::local_hierarchy_context",61,53,"local_hierarchy_context","tests/testthat/test-hierarchy-context.R","r_function"
"r_function::tests/testthat/test-plot-audit-restore.R::audit_restore_plot_number",24,19,"audit_restore_plot_number","tests/testthat/test-plot-audit-restore.R","r_function"
"r_function::tests/testthat/test-plot-audit-restore.R::latest_audit_event",29,26,"latest_audit_event","tests/testthat/test-plot-audit-restore.R","r_function"
"r_function::tests/testthat/test-plot-audit-restore.R::local_audit_restore_context",11,1,"local_audit_restore_context","tests/testthat/test-plot-audit-restore.R","r_function"
"r_function::tests/testthat/test-plot-audit-restore.R::local_audit_restore_copy",17,13,"local_audit_restore_copy","tests/testthat/test-plot-audit-restore.R","r_function"
"r_function::tests/testthat/test-plot-create.R::local_plot_create_context",11,1,"local_plot_create_context","tests/testthat/test-plot-create.R","r_function"
"r_function::tests/testthat/test-plot-create.R::local_plot_create_copy",17,13,"local_plot_create_copy","tests/testthat/test-plot-create.R","r_function"
"r_function::tests/testthat/test-plot-create.R::plot_create_counts",50,19,"plot_create_counts","tests/testthat/test-plot-create.R","r_function"
"r_function::tests/testthat/test-plot-crud.R::local_plot_context",11,1,"local_plot_context","tests/testthat/test-plot-crud.R","r_function"
"r_function::tests/testthat/test-plot-crud.R::local_sample_copy",17,13,"local_sample_copy","tests/testthat/test-plot-crud.R","r_function"
"r_function::tests/testthat/test-plot-crud.R::sample_plot_number",21,19,"sample_plot_number","tests/testthat/test-plot-crud.R","r_function"
"r_function::tests/testthat/test-plot-delete.R::local_plot_delete_context",17,7,"local_plot_delete_context","tests/testthat/test-plot-delete.R","r_function"
"r_function::tests/testthat/test-plot-delete.R::local_plot_delete_copy",5,1,"local_plot_delete_copy","tests/testthat/test-plot-delete.R","r_function"
"r_function::tests/testthat/test-plot-delete.R::local_plot_delete_external_su",79,67,"local_plot_delete_external_su","tests/testthat/test-plot-delete.R","r_function"
"r_function::tests/testthat/test-plot-delete.R::plot_delete_counts",49,19,"plot_delete_counts","tests/testthat/test-plot-delete.R","r_function"
"r_function::tests/testthat/test-plot-delete.R::plot_delete_source",65,51,"plot_delete_source","tests/testthat/test-plot-delete.R","r_function"
"r_function::tests/testthat/test-plot-other.R::local_other_context",11,1,"local_other_context","tests/testthat/test-plot-other.R","r_function"
"r_function::tests/testthat/test-plot-other.R::local_other_sample_copy",17,13,"local_other_sample_copy","tests/testthat/test-plot-other.R","r_function"
"r_function::tests/testthat/test-plot-other.R::other_plot_numbers",24,19,"other_plot_numbers","tests/testthat/test-plot-other.R","r_function"
"r_function::tests/testthat/test-plot-other.R::seed_other_rows",30,26,"seed_other_rows","tests/testthat/test-plot-other.R","r_function"
"r_function::tests/testthat/test-plot-renumber.R::local_external_su",86,67,"local_external_su","tests/testthat/test-plot-renumber.R","r_function"
"r_function::tests/testthat/test-plot-renumber.R::local_plot_renumber_context",17,7,"local_plot_renumber_context","tests/testthat/test-plot-renumber.R","r_function"
"r_function::tests/testthat/test-plot-renumber.R::local_plot_renumber_copy",5,1,"local_plot_renumber_copy","tests/testthat/test-plot-renumber.R","r_function"
"r_function::tests/testthat/test-plot-renumber.R::plot_renumber_counts",49,19,"plot_renumber_counts","tests/testthat/test-plot-renumber.R","r_function"
"r_function::tests/testthat/test-plot-renumber.R::plot_renumber_source",65,51,"plot_renumber_source","tests/testthat/test-plot-renumber.R","r_function"
"r_function::tests/testthat/test-plot-soil.R::local_soil_context",11,1,"local_soil_context","tests/testthat/test-plot-soil.R","r_function"
"r_function::tests/testthat/test-plot-soil.R::local_soil_sample_copy",17,13,"local_soil_sample_copy","tests/testthat/test-plot-soil.R","r_function"
"r_function::tests/testthat/test-plot-soil.R::seed_soil_rows",30,26,"seed_soil_rows","tests/testthat/test-plot-soil.R","r_function"
"r_function::tests/testthat/test-plot-soil.R::soil_plot_numbers",24,19,"soil_plot_numbers","tests/testthat/test-plot-soil.R","r_function"
"r_function::tests/testthat/test-plot-vegetation.R::local_vegetation_context",11,1,"local_vegetation_context","tests/testthat/test-plot-vegetation.R","r_function"
"r_function::tests/testthat/test-plot-vegetation.R::local_vegetation_sample_copy",17,13,"local_vegetation_sample_copy","tests/testthat/test-plot-vegetation.R","r_function"
"r_function::tests/testthat/test-plot-vegetation.R::vegetation_plot_number",24,19,"vegetation_plot_number","tests/testthat/test-plot-vegetation.R","r_function"
"r_function::tests/testthat/test-project-context.R::create_lifecycle_fixture",72,1,"create_lifecycle_fixture","tests/testthat/test-project-context.R","r_function"
"r_function::tests/testthat/test-project-context.R::local_project_context",82,74,"local_project_context","tests/testthat/test-project-context.R","r_function"
"r_function::tests/testthat/test-project-schema.R::create_schema_fixture",15,1,"create_schema_fixture","tests/testthat/test-project-schema.R","r_function"
"r_function::tests/testthat/test-su-context.R::create_su_fixture",41,1,"create_su_fixture","tests/testthat/test-su-context.R","r_function"
"r_function::tests/testthat/test-su-context.R::create_su_project_fixture",74,43,"create_su_project_fixture","tests/testthat/test-su-context.R","r_function"
"r_function::tests/testthat/test-su-context.R::local_su_context",84,76,"local_su_context","tests/testthat/test-su-context.R","r_function"
"r_function::tests/testthat/test-vegetation-validation.R::create_vegetation_reference",50,44,"create_vegetation_reference","tests/testthat/test-vegetation-validation.R","r_function"
"r_function::tests/testthat/test-vegetation-validation.R::create_vegetation_validation_project",42,1,"create_vegetation_validation_project","tests/testthat/test-vegetation-validation.R","r_function"
"r_function::tests/testthat/test-vegetation-validation.R::create_vegetation_validation_su",79,52,"create_vegetation_validation_su","tests/testthat/test-vegetation-validation.R","r_function"
"r_function::tests/testthat/test-vegetation-validation.R::local_vegetation_validation_context",91,81,"local_vegetation_validation_context","tests/testthat/test-vegetation-validation.R","r_function"
"test::tests/testthat/test-config.R::1",1,1,"configuration installs and persists values","tests/testthat/test-config.R","test_that"
"test::tests/testthat/test-config.R::14",14,14,"configuration refuses unknown keys","tests/testthat/test-config.R","test_that"
"test::tests/testthat/test-coordinates.R::1",1,1,"decimal coordinates follow Access component composition","tests/testthat/test-coordinates.R","test_that"
"test::tests/testthat/test-coordinates.R::11",11,11,"DMS decomposition removes signs and preserves missing values","tests/testthat/test-coordinates.R","test_that"
"test::tests/testthat/test-coordinates.R::19",19,19,"decimal-minute decomposition removes signs","tests/testthat/test-coordinates.R","test_that"
"test::tests/testthat/test-coordinates.R::26",26,26,"coordinate APIs reject invalid numeric inputs","tests/testthat/test-coordinates.R","test_that"
"test::tests/testthat/test-db-foundation.R::16",16,16,"project discovery reports complete table families","tests/testthat/test-db-foundation.R","test_that"
"test::tests/testthat/test-db-foundation.R::26",26,26,"project validation identifies missing core tables","tests/testthat/test-db-foundation.R","test_that"
"test::tests/testthat/test-db-foundation.R::34",34,34,"database paths use the user data root","tests/testthat/test-db-foundation.R","test_that"
"test::tests/testthat/test-environment-validation.R::154",154,154,"environment validation expands loops and reports unknown codes","tests/testthat/test-environment-validation.R","test_that"
"test::tests/testthat/test-environment-validation.R::201",201,201,"active SU validation follows the current USysEnv scope","tests/testthat/test-environment-validation.R","test_that"
"test::tests/testthat/test-environment-validation.R::238",238,238,"environment validation returns empty findings and is read-only","tests/testthat/test-environment-validation.R","test_that"
"test::tests/testthat/test-environment-validation.R::263",263,263,"environment validation checks context and reference inputs","tests/testthat/test-environment-validation.R","test_that"
"test::tests/testthat/test-hierarchy-context.R::105",105,105,"hierarchy shares a project database attachment","tests/testthat/test-hierarchy-context.R","test_that"
"test::tests/testthat/test-hierarchy-context.R::120",120,120,"hierarchy save-as preserves rows, indexes, and metadata","tests/testthat/test-hierarchy-context.R","test_that"
"test::tests/testthat/test-hierarchy-context.R::147",147,147,"hierarchy recovery restores valid state and clears invalid state","tests/testthat/test-hierarchy-context.R","test_that"
"test::tests/testthat/test-hierarchy-context.R::174",174,174,"project recovery restores the default bundled hierarchy","tests/testthat/test-hierarchy-context.R","test_that"
"test::tests/testthat/test-hierarchy-context.R::63",63,63,"hierarchy inspection validates structure and reports tree diagnostics","tests/testthat/test-hierarchy-context.R","test_that"
"test::tests/testthat/test-hierarchy-context.R::80",80,80,"hierarchy activation persists selection and shared detach is safe","tests/testthat/test-hierarchy-context.R","test_that"
"test::tests/testthat/test-install.R::1",1,1,"bundled data installs without overwriting user files","tests/testthat/test-install.R","test_that"
"test::tests/testthat/test-install.R::14",14,14,"vpro_install initializes both storage roots","tests/testthat/test-install.R","test_that"
"test::tests/testthat/test-parity-parser.R::15",15,15,"VBA declarations include ranges, visibility and simple flags","tests/testthat/test-parity-parser.R","test_that"
"test::tests/testthat/test-parity-parser.R::27",27,27,"Access SQL fragments and octal newlines are decoded","tests/testthat/test-parity-parser.R","test_that"
"test::tests/testthat/test-parity-parser.R::32",32,32,"event procedures and macros yield stable expected handlers","tests/testthat/test-parity-parser.R","test_that"
"test::tests/testthat/test-parity-parser.R::40",40,40,"top-level R function assignments are inventoried","tests/testthat/test-parity-parser.R","test_that"
"test::tests/testthat/test-parity-parser.R::50",50,50,"reviewed overrides replace matching parity rows","tests/testthat/test-parity-parser.R","test_that"
"test::tests/testthat/test-plot-audit-restore.R::104",104,104,"malformed numeric audit values are rejected without mutation","tests/testthat/test-plot-audit-restore.R","test_that"
"test::tests/testthat/test-plot-audit-restore.R::140",140,140,"child audit restoration uses compound identity and typed values","tests/testthat/test-plot-audit-restore.R","test_that"
"test::tests/testthat/test-plot-audit-restore.R::169",169,169,"ambiguous child identity prevents restoration","tests/testthat/test-plot-audit-restore.R","test_that"
"test::tests/testthat/test-plot-audit-restore.R::218",218,218,"audit deletion is explicit and transactional","tests/testthat/test-plot-audit-restore.R","test_that"
"test::tests/testthat/test-plot-audit-restore.R::243",243,243,"failed audit deletion rolls back the restored field","tests/testthat/test-plot-audit-restore.R","test_that"
"test::tests/testthat/test-plot-audit-restore.R::271",271,271,"protected Admin restoration requires authorization","tests/testthat/test-plot-audit-restore.R","test_that"
"test::tests/testthat/test-plot-audit-restore.R::31",31,31,"audit restoration resolves Env and Admin fields and preserves history","tests/testthat/test-plot-audit-restore.R","test_that"
"test::tests/testthat/test-plot-audit-restore.R::68",68,68,"audit restoration rejects stale current values and invalid targets","tests/testthat/test-plot-audit-restore.R","test_that"
"test::tests/testthat/test-plot-create.R::101",101,101,"plot creation rejects collisions and invalid requests without mutation","tests/testthat/test-plot-create.R","test_that"
"test::tests/testthat/test-plot-create.R::133",133,133,"legacy incomplete pairs are diagnosed and left untouched","tests/testthat/test-plot-create.R","test_that"
"test::tests/testthat/test-plot-create.R::149",149,149,"Admin insertion failure rolls back the Env row","tests/testthat/test-plot-create.R","test_that"
"test::tests/testthat/test-plot-create.R::167",167,167,"protected Admin values require explicit authorization","tests/testthat/test-plot-create.R","test_that"
"test::tests/testthat/test-plot-create.R::191",191,191,"plot creation does not change active SU state","tests/testthat/test-plot-create.R","test_that"
"test::tests/testthat/test-plot-create.R::52",52,52,"plot creation atomically creates the Env and Admin pair","tests/testthat/test-plot-create.R","test_that"
"test::tests/testthat/test-plot-create.R::81",81,81,"plot creation preserves defaults with empty or one-sided values","tests/testthat/test-plot-create.R","test_that"
"test::tests/testthat/test-plot-crud.R::148",148,148,"plot audit history includes transactional plot updates","tests/testthat/test-plot-crud.R","test_that"
"test::tests/testthat/test-plot-crud.R::170",170,170,"plot audit history validates active and existing plots","tests/testthat/test-plot-crud.R","test_that"
"test::tests/testthat/test-plot-crud.R::185",185,185,"plot audit strength follows Access field-change semantics","tests/testthat/test-plot-crud.R","test_that"
"test::tests/testthat/test-plot-crud.R::229",229,229,"plot update validates fields and rolls back the entire request","tests/testthat/test-plot-crud.R","test_that"
"test::tests/testthat/test-plot-crud.R::23",23,23,"plot reads require an active project and exact Env/Admin rows","tests/testthat/test-plot-crud.R","test_that"
"test::tests/testthat/test-plot-crud.R::264",264,264,"protected plot fields require explicit context authorization","tests/testthat/test-plot-crud.R","test_that"
"test::tests/testthat/test-plot-crud.R::293",293,293,"plot update uses configured user and audit strength","tests/testthat/test-plot-crud.R","test_that"
"test::tests/testthat/test-plot-crud.R::46",46,46,"plot updates Env and Admin atomically and audit populated changes","tests/testthat/test-plot-crud.R","test_that"
"test::tests/testthat/test-plot-crud.R::87",87,87,"plot audit history is filtered, ordered, and read-only","tests/testthat/test-plot-crud.R","test_that"
"test::tests/testthat/test-plot-delete.R::123",123,123,"plot deletion rejects missing and incomplete plot pairs","tests/testthat/test-plot-delete.R","test_that"
"test::tests/testthat/test-plot-delete.R::138",138,138,"external SU failure rolls back the project deletion cascade","tests/testthat/test-plot-delete.R","test_that"
"test::tests/testthat/test-plot-delete.R::81",81,81,"plot deletion cascades the complete project family and attached SUs","tests/testthat/test-plot-delete.R","test_that"
"test::tests/testthat/test-plot-other.R::110",110,110,"Other update validates identity, keys, fields, and values","tests/testthat/test-plot-other.R","test_that"
"test::tests/testthat/test-plot-other.R::152",152,152,"Other creation generates an ID and audits populated defaults","tests/testthat/test-plot-other.R","test_that"
"test::tests/testthat/test-plot-other.R::176",176,176,"Other deletion removes one row without adding audit records","tests/testthat/test-plot-other.R","test_that"
"test::tests/testthat/test-plot-other.R::196",196,196,"Other audit strength follows field-change semantics","tests/testthat/test-plot-other.R","test_that"
"test::tests/testthat/test-plot-other.R::32",32,32,"Other rows require an active project and existing plot","tests/testthat/test-plot-other.R","test_that"
"test::tests/testthat/test-plot-other.R::49",49,49,"Other rows are filtered and ordered by DataName and ID","tests/testthat/test-plot-other.R","test_that"
"test::tests/testthat/test-plot-other.R::69",69,69,"Other updates one identified row and writes child audit records","tests/testthat/test-plot-other.R","test_that"
"test::tests/testthat/test-plot-renumber.R::137",137,137,"plot renumbering rejects invalid sources and target collisions","tests/testthat/test-plot-renumber.R","test_that"
"test::tests/testthat/test-plot-renumber.R::154",154,154,"plot renumbering rejects incomplete and orphan target families","tests/testthat/test-plot-renumber.R","test_that"
"test::tests/testthat/test-plot-renumber.R::171",171,171,"attached SU collisions fail before project mutation","tests/testthat/test-plot-renumber.R","test_that"
"test::tests/testthat/test-plot-renumber.R::184",184,184,"external SU failure rolls back the project cascade","tests/testthat/test-plot-renumber.R","test_that"
"test::tests/testthat/test-plot-renumber.R::88",88,88,"plot renumbering cascades the complete project family and attached SUs","tests/testthat/test-plot-renumber.R","test_that"
"test::tests/testthat/test-plot-soil.R::115",115,115,"soil creation and deletion follow Access child contracts","tests/testthat/test-plot-soil.R","test_that"
"test::tests/testthat/test-plot-soil.R::147",147,147,"soil updates identified rows and writes child audit records","tests/testthat/test-plot-soil.R","test_that"
"test::tests/testthat/test-plot-soil.R::211",211,211,"soil updates validate keys, fields, values, and audit strength","tests/testthat/test-plot-soil.R","test_that"
"test::tests/testthat/test-plot-soil.R::290",290,290,"soil row and audit writes roll back together","tests/testthat/test-plot-soil.R","test_that"
"test::tests/testthat/test-plot-soil.R::32",32,32,"soil reads require an active project and existing plot","tests/testthat/test-plot-soil.R","test_that"
"test::tests/testthat/test-plot-soil.R::50",50,50,"Humus and Mineral rows preserve their Access order","tests/testthat/test-plot-soil.R","test_that"
"test::tests/testthat/test-plot-soil.R::86",86,86,"soil get uses compound plot and child identity","tests/testthat/test-plot-soil.R","test_that"
"test::tests/testthat/test-plot-vegetation.R::103",103,103,"vegetation deletion adds no audit row","tests/testthat/test-plot-vegetation.R","test_that"
"test::tests/testthat/test-plot-vegetation.R::125",125,125,"vegetation values and species are validated","tests/testthat/test-plot-vegetation.R","test_that"
"test::tests/testthat/test-plot-vegetation.R::26",26,26,"vegetation creation generates a stable audited ID","tests/testthat/test-plot-vegetation.R","test_that"
"test::tests/testthat/test-plot-vegetation.R::58",58,58,"vegetation identity ambiguity is rejected without mutation","tests/testthat/test-plot-vegetation.R","test_that"
"test::tests/testthat/test-project-context.R::104",104,104,"activation creates scoped views and persists current state","tests/testthat/test-project-context.R","test_that"
"test::tests/testthat/test-project-context.R::124",124,124,"bundled Sample is a complete VP08 project","tests/testthat/test-project-context.R","test_that"
"test::tests/testthat/test-project-context.R::133",133,133,"bundled Sample creates active compatibility views","tests/testthat/test-project-context.R","test_that"
"test::tests/testthat/test-project-context.R::164",164,164,"startup recovery activates persisted projects","tests/testthat/test-project-context.R","test_that"
"test::tests/testthat/test-project-context.R::186",186,186,"startup recovery falls back to Sample and persists recovery","tests/testthat/test-project-context.R","test_that"
"test::tests/testthat/test-project-context.R::207",207,207,"activation selects succession vegetation columns","tests/testthat/test-project-context.R","test_that"
"test::tests/testthat/test-project-context.R::219",219,219,"save-as clones the core family and rejects collisions","tests/testthat/test-project-context.R","test_that"
"test::tests/testthat/test-project-context.R::241",241,241,"detaching a non-current project preserves its database","tests/testthat/test-project-context.R","test_that"
"test::tests/testthat/test-project-context.R::84",84,84,"project inspection reads VP08 table metadata","tests/testthat/test-project-context.R","test_that"
"test::tests/testthat/test-project-context.R::93",93,93,"attachment enforces version and complete-family gates","tests/testthat/test-project-context.R","test_that"
"test::tests/testthat/test-project-schema.R::17",17,17,"a project matches an identical template","tests/testthat/test-project-schema.R","test_that"
"test::tests/testthat/test-project-schema.R::34",34,34,"schema comparison reports Access field differences","tests/testthat/test-project-schema.R","test_that"
"test::tests/testthat/test-project-schema.R::63",63,63,"schema comparison reports a missing project table","tests/testthat/test-project-schema.R","test_that"
"test::tests/testthat/test-project-schema.R::83",83,83,"schema comparison validates projects and template resources","tests/testthat/test-project-schema.R","test_that"
"test::tests/testthat/test-su-context.R::105",105,105,"master SU policy is explicit and direct attachment is authorized","tests/testthat/test-su-context.R","test_that"
"test::tests/testthat/test-su-context.R::126",126,126,"master working copies preserve data and provenance without attachment","tests/testthat/test-su-context.R","test_that"
"test::tests/testthat/test-su-context.R::167",167,167,"SU activation filters the project and returns diagnostics","tests/testthat/test-su-context.R","test_that"
"test::tests/testthat/test-su-context.R::196",196,196,"SU deactivation restores project views and shared detach is safe","tests/testthat/test-su-context.R","test_that"
"test::tests/testthat/test-su-context.R::214",214,214,"SU save-as preserves rows, indexes, and metadata without changing state","tests/testthat/test-su-context.R","test_that"
"test::tests/testthat/test-su-context.R::244",244,244,"bundled Sample SU activates the canonical subset","tests/testthat/test-su-context.R","test_that"
"test::tests/testthat/test-su-context.R::261",261,261,"SU recovery restores valid state after project recovery","tests/testthat/test-su-context.R","test_that"
"test::tests/testthat/test-su-context.R::282",282,282,"failed SU recovery keeps the recovered project unfiltered","tests/testthat/test-su-context.R","test_that"
"test::tests/testthat/test-su-context.R::86",86,86,"SU inspection validates fields, metadata, and indexes","tests/testthat/test-su-context.R","test_that"
"test::tests/testthat/test-value-conversions.R::1",1,1,"presence classes preserve Access threshold boundaries","tests/testthat/test-value-conversions.R","test_that"
"test::tests/testthat/test-value-conversions.R::17",17,17,"numeric-label presence classes retain an unbounded fifth class","tests/testthat/test-value-conversions.R","test_that"
"test::tests/testthat/test-value-conversions.R::24",24,24,"prominence classes use the unrounded Access score","tests/testthat/test-value-conversions.R","test_that"
"test::tests/testthat/test-value-conversions.R::41",41,41,"Goldstream classes use the unrounded Access score","tests/testthat/test-value-conversions.R","test_that"
"test::tests/testthat/test-value-conversions.R::58",58,58,"significance classes preserve mixed Access labels as text","tests/testthat/test-value-conversions.R","test_that"
"test::tests/testthat/test-value-conversions.R::66",66,66,"rounding and capping return stable numeric values","tests/testthat/test-value-conversions.R","test_that"
"test::tests/testthat/test-value-conversions.R::75",75,75,"value conversion APIs validate inputs","tests/testthat/test-value-conversions.R","test_that"
"test::tests/testthat/test-vegetation-validation.R::112",112,112,"active SU validation preserves the Access left-join scope","tests/testthat/test-vegetation-validation.R","test_that"
"test::tests/testthat/test-vegetation-validation.R::139",139,139,"vegetation validation is read-only","tests/testthat/test-vegetation-validation.R","test_that"
"test::tests/testthat/test-vegetation-validation.R::152",152,152,"vegetation validation checks context and reference inputs","tests/testthat/test-vegetation-validation.R","test_that"
"test::tests/testthat/test-vegetation-validation.R::93",93,93,"vegetation validation reports distinct unknown project codes","tests/testthat/test-vegetation-validation.R","test_that"
